name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Fleur D'Asie,48.8517234,2.3993213,Rue Planchat,,,"Mo-Fr 12:00-15:00,18:30-22:00"
Le Carreau,48.8652165,2.3628691,,,,
Horiz,48.8646002,2.3569597,,,,
Temple Céleste,48.8650527,2.3569244,,,,Mo-Su 12:00-22:00
Le marais,48.8651093,2.3539854,,,,"Mo-Fr 12:00-15:00, 19:00-23:00"
Asahi,48.8289613,2.3298869,,,,"Mo-Sa 11:00-14:30,18:30-22:40; Su 18:30-22:40"
Sushi,48.8289266,2.3293153,,,,
Le Florissant,48.8289244,2.3329403,Rue Bézout,+33 1 43 21 30 00,,"12:00-14:30,19:00-22:30"
Pacifique,48.8730540,2.3796868,,,,
Pizzeria Taormina Convention,48.8376310,2.2974210,,,,
La Renaissance,48.8958660,2.3396928,Rue Championnet,,,"Mo-Fr 08:00-24:00; Sa,Su 09:00-24:00"
Chez Camille,48.8485516,2.3780692,Place d'Aligre,,,"Mo-We 09:00-13:30,17:00-00:00; Th-Fr 09:00-13:30,17:00-02:00; Sa-Su 09:00-13:30,16:30-02:00"
One More Sushi,48.8794178,2.3338248,,,,"Mo-Sa 11:00-15:00, 18:00-23:00; Su 18:00-23:00"
Le Clos Y,48.8429862,2.3209463,,,http://leclosy.com,
L'Écurie,48.8472622,2.3480956,,,,
Le Caveau du Palais,48.8565275,2.3420348,,,,
La Rose de France,48.8568716,2.3421327,,,,
Restaurant Paul,48.8563025,2.3422929,Place Dauphine,,,"Mo-Sa 12:00-14:00, 19:00-22:00"
Ma Salle à Manger,48.8569225,2.3418197,,,,
La Cantine des Tontons,48.8333386,2.2983800,,,,
Les Tontons,48.8319427,2.3029584,,,,"Mo-Su 12:00-15:00,19:00-21:00+"
Au Vieux Paris d'Arcole,48.8542020,2.3503178,,,,"12:00-14:00,18:30-21:30"
Delhicious,48.8601397,2.3451638,Rue des Bourdonnais,,,Mo-Sa 11:00-22:00
Ristorante Tavola Calda,48.8604674,2.3454225,,,,"Mo-Sa 12:00-14:30,19:00-22:30"
Midory,48.8612791,2.3423684,,+33 1 42 97 47 30,https://midory.fr,Mo-Sa 11:00-14:30 & 18:00-22:45 Su 18:00-22:45
La Taverne de l'Arbre Sec,48.8613400,2.3426580,,+33 1 40 41 10 36,,
Le Brun,48.8612719,2.3432110,,+33 9 54 00 10 47,http://www.bistrotdu1er.fr,
Au Chien qui Fume,48.8613541,2.3448441,Rue du Pont Neuf,,,Mo-Su 08:00-01:00
Loup,48.8639344,2.3425970,Rue du Louvre,,,08:00-02:00
Nelson's,48.8636804,2.3431220,Rue Coquillière,,,Mo-Su 08:00-00:00
Shanghaï Hang-Tcheou,48.8602965,2.3418540,,,,
Café du Pont Neuf,48.8588694,2.3415282,,,,
Chez la Vieille Adrienne,48.8608773,2.3423534,,+33 1 42 60 15 78,http://www.chezlavieille.fr/,Tu-Sa 18:00-22:30; Fr-Sa 12:00-14:30
Le Thermidor,48.8622902,2.3393649,,,,
Le Petit Mâchon,48.8621103,2.3398733,,+33 1 42 60 08 06,,
Palais Royal Hong-Kong,48.8622685,2.3398888,,,,
Aux Deux Écus,48.8626977,2.3414846,,,,
Le Relais du Vin,48.8619643,2.3491461,,,,
Joe Allen,48.8635287,2.3491034,,,,
Trantranzai,48.8631582,2.3498973,,,,
Le Petit Bouillon Pharamond,48.8629978,2.3484965,Rue de la Grande Truanderie,,,Mo-Su 12:00-24:00
Comptoir de la Gastronomie,48.8644966,2.3454436,,,,Mo-Th 12:00-23:00; Fr-Sa 12:00-0:00
Florida,48.8633177,2.3461885,,+33 1 80 06 61 94,https://florida-leshalles.com/,
La Perla,48.8634417,2.3462535,,,,
L'Escargot Montorgueil,48.8641678,2.3467038,,,,Mo-Su 09:00-02:00
Postiche,48.8640954,2.3438023,Rue Jean-Jacques Rousseau,,,
Casa Festa,48.8625897,2.3408100,,,,"Mo-Su 12:00-15:00,18:00-23:00"
Basilic Thaï,48.8647612,2.3406523,,,,
Comptoir Montevideo,48.8646538,2.3408552,Rue Coquillière,,,
Au Cabanon,48.8644890,2.3404697,,,,
Bistrot Victoires,48.8655554,2.3403846,,,,"Mo-Su 10:00-15:00, 19:00-23:30"
A Casaluna,48.8660743,2.3390538,,+33 1 42 60 05 11,https://www.acasaluna.com,"Mo-Su,PH 12:00-14:00+,19:00-22:00+"
Table d'Hôte du Palais Royal,48.8661019,2.3389239,,,,
L'Incroyable,48.8650200,2.3366293,,,,
Le Festival,48.8656093,2.3369261,,,,
Bar de l'Entracte,48.8663099,2.3374684,,,,
Pho 14,48.8652957,2.3360734,Rue Molière,,,Mo-Sa 11:00-22:30
Le Royal Opéra,48.8660278,2.3340077,,,,Mo-Sa 06:00-02:00
Sapporo,48.8663406,2.3354494,,+33 1 42 60 60 98,,"Mo-Su,PH 11:30-22:00"
Higuma,48.8666007,2.3357728,,,http://higuma.fr,
Udon Jubey,48.8664590,2.3355096,,,,Mo-Sa 11:30-22:30
Hakata,48.8671492,2.3349258,,,,
Ryo,48.8669848,2.3350615,,,,
Sanukiya,48.8646927,2.3338041,Rue d'Argenteuil,,,Mo-Su 11:30-22:30
Au Bistro,48.8660273,2.3312781,,,,
La Cave de L'Os à Moelle,48.8380558,2.2819596,,+33 1 45 57 28 28,,Tu-Sa 10:30-00:30
Koyuki,48.8447867,2.2964549,Rue Gramme,,,
Akasaka (아가사가),48.8475825,2.2858441,,,,
O Fil Rouge,48.8481825,2.2870109,,+33 1 45 75 84 15,https://ofilrouge.eatbu.com/,"Tu-Sa 12:00-14:30,19:00-23:00"
Echizen Soba Togo,48.8659300,2.3325216,,,,"Mo-Tu,Th-Sa 12:00-14:30,19:00-22:00"
L'Écluse,48.8669595,2.3323778,,,,
Rouge Saint-Honoré,48.8670401,2.3324272,,,,
Cuisine et Confidences,48.8676684,2.3316870,,,,
Partie de Campagne,48.8671882,2.3325179,,,,
Le Chanteclerc,48.8674778,2.3324424,,,,
Fuxia,48.8675155,2.3322637,,,,
Le Terroir,48.8678727,2.3316533,,,,
Kinugawa Vendôme,48.8655217,2.3289587,,,,
Rivoli Park,48.8648190,2.3292321,,,,
Cheminée,48.8454405,2.2883020,,+33 1 45 79 30 89,,
Yako,48.8517565,2.2895333,,,,"Mo-Sa 11:30-15:00,18:00-22:30; Su 18:00-22:30"
Au Royal Couscous,48.8527624,2.2872737,,,,
Le Pastel,48.8687898,2.3338477,,,,
Le Corner café,48.8698110,2.3346634,,,,
Yi Ping,48.8671966,2.3360656,,,,Mo-Su 12:00-16:00; 18:30-23:00
Gubine,48.8673167,2.3360997,,+33 1 40 20 45 83,http://bigpicky.com,"Mo-Fr 12:00-14:30, 19:00-22:30; Sa-Su 12:00-15:00, 19:00-22:30"
Sushi B,48.8677062,2.3374280,,,,
La Fontaine Gaillon,48.8690695,2.3343056,,,,
Bistrot Régent Opéra,48.8702356,2.3350586,,,,"Mo-Su 11:45-14:30, 18:45-22:45"
Hippopotamus,48.8707437,2.3338850,,,,"Mo-Th, Su 08:00-01:00; Fr, Sa 08:00-03:00"
Le Sâotico,48.8705949,2.3395281,,+33 1 42 96 03 20,https://saotico.com/,Mo-Sa 09:30-18:00
Le Marivaux,48.8714078,2.3378085,,,,
Mori Venice Bar,48.8690729,2.3399905,,,,
Le Bistrot des Colonnes,48.8691872,2.3393294,,,,
Le Vaudeville,48.8692514,2.3401242,,,,
Au P'tit Paname,48.8716597,2.3407937,Boulevard Montmartre,,,
,48.8688297,2.3421626,,,,
Liza,48.8675928,2.3409167,Rue de la Banque,,,Mo-Fr 00:00-24:00; Sa 19:00-22:30; Su 12:00-16:00
Le Bougainville,48.8664997,2.3400225,,,,
La Bourse et la Vie,48.8676188,2.3394786,,,,"Mo-Fr 12:00-14:00,19:00-22:00"
Saturne,48.8683074,2.3417310,,+33 1 42 60 31 90,,
Bistrot du Croissant,48.8691969,2.3433101,,,https://www.lataverneducroissant.fr/,Mo-Fr 08:00-01:00; Sa 11:30-01:00
Dédé la Frite,48.8698018,2.3426274,,,,
La Piazzetta,48.8671849,2.3441863,,,,
King Marcel,48.8705145,2.3428931,,,,
Circonstances,48.8709155,2.3430313,,,,
La Cevicheria,48.8661652,2.3453821,,+33 9 80 88 58 05,https://www.la-cevicheria.fr/,"Mo-Su 12:00-12:00, 15:00-19:30, 23:00-23:00"
La Gaufrerie,48.8649406,2.3480633,,,,
Le Petit Orgueil,48.8651004,2.3474928,,+33 9 50 19 91 95,,"Mo-Fr 11:30-15:00, 18:00-23:00; Sa 11:30-23:00"
Urumqi,48.8661539,2.3479575,Rue Saint-Sauveur,,,
Kuccini,48.8652615,2.3503094,Rue Saint-Denis,,,"Mo-Sa 12:00-12:45, 14:30-23:55"
Shabour,48.8659208,2.3490735,,+33 6 95 16 32 87,,
Brasserie Dubillot,48.8680950,2.3519457,,,,
Echo,48.8682798,2.3485268,,,https://www.echo-paris.com/,We-Fr 09:00-16:00; Sa-Su 10:00-17:00
Tong Fan,48.8696535,2.3519566,,,,
Korpanoff,48.8704075,2.3483529,,,,
Mamie,48.8703951,2.3484738,Boulevard de Bonne Nouvelle,,,Mo-Su 08:00-02:00
Mimi Ramen,48.8459612,2.3492175,,,,"Mo-Sa 12:00-14:00,19:00-22:00"
Le Chant des Voyelles,48.8590718,2.3501868,Rue des Lombards,,,
Bo'Bon,48.8593929,2.3493115,,,,
Sun Café,48.8595507,2.3490695,,,,
L'Estampe,48.8794044,2.3884403,,,,
Baffo,48.8601344,2.3562248,,,,
Le Bouche à Oreille,48.8274198,2.3518171,,,,
Kyo,48.8571049,2.3550422,,,,
Pho & Co,48.8571410,2.3549781,,,,
Le Berry,48.8271309,2.3323766,Rue de la Tombe Issoire,,,
L'Attirail Café,48.8646495,2.3536556,,,,
Matsu Sushi,48.8640231,2.3502159,,+33 1 40 26 35 06,,
Benedict,48.8581790,2.3561158,,,,"Mo-Fr 12:00-15:00,19:30-23:00; Sa,Su 12:00-17:00,19:30-23:30"
Le Comptoir du Trésor,48.8569459,2.3578959,,,,
Le Trésor,48.8570283,2.3577126,Rue du Trésor,,,Mo-Fr 12:00-01:00; Sa-Su 12:00-02:00
Le Foyer Vietnam,48.8422251,2.3519017,,,,"Mo-Sa 12:00-14:00,19:00-22:00"
Le Circus,48.8259202,2.3471664,,,,
Les Elles,48.8562837,2.3592595,,+33 1 42 71 63 88,,
Maison Marais,48.8562488,2.3592163,,+33 1 48 87 28 15,,
Au Petit Thaï,48.8557934,2.3601724,,+33 1 42 72 75 75,,Mo-Su 12:00-14:30;Mo-Sa 19:00-23:30
La Comedia,48.8402209,2.3517797,,,,
Pitzman,48.8559109,2.3604155,,+33 1 42 71 17 17,https://www.alloj.com/fr/restaurant-cacher/pitzman/carte.html,Su-Fr 11:00-23:00
Kébi,48.8550180,2.3631493,,,,
Au Bistrot de la Place,48.8553171,2.3630156,,,,12:00-00:00
Keko Momo,48.8552064,2.3625817,,,,
Suave,48.8260343,2.3476244,Rue de la Providence,,,"Mo-Sa 12:00-14:30,19:00-22:30"
Capitaine,48.8540797,2.3659063,Impasse Guéménée,,,
Ma Bourgogne,48.8562564,2.3646952,,,,
Auberge de Venise,48.8537619,2.3675235,Rue de la Bastille,,,Mo-Su 11:30-23:30
il toscano,48.8549787,2.3673463,Rue des Tournelles,,,
Hippopotamus,48.8538949,2.3685489,,,,"Su-Th 09:00-01:00, Fr,Sa 09:00-03:00"
L'Éléphant du Nil,48.8551520,2.3602439,,+33 1 42 74 18 12,,Mo-Sa 07:30-01:00
Chez Mademoiselle,48.8543977,2.3599670,Rue Charlemagne,,,
Le Petit Célestin,48.8521583,2.3613070,,,,
L'Enoteca,48.8533605,2.3617740,Rue Charles V,,,
Le Temps des Cerises,48.8525579,2.3641759,,,,
Le Dindon en Laisse,48.8532015,2.3640647,,,,
Delice House,48.8544655,2.3628836,,+33 9 77 63 89 70,,"Mo, Sa 11:00-22:00"
Vins des Pyrénées,48.8536926,2.3643754,Rue Beautreillis,,,"Tu, Sa 11:30-15:00, 19:00-22:30"
Au Bouquet Saint-Paul,48.8545152,2.3627261,,+33 1 42 78 55 03,,
B.Better,48.8535693,2.3644401,Rue Beautreillis,,,
Chez Margot,48.8519412,2.3645366,,,,
Aux Vieux Paris,48.8498781,2.3644772,,,,
Le Djurdjura,48.8629323,2.3521926,,,,
Hanano,48.8627509,2.3521547,,,,
Paya Thaï,48.8619125,2.3510063,,,,
Les Bains Paris,48.8639163,2.3520023,Rue du Bourg l'Abbé,,,
Le Vertbois,48.8671336,2.3577810,,,,
Café Léonard,48.8657156,2.3565832,,,,
Shabu Sha,48.8644752,2.3546421,Rue des Gravilliers,,,
Le Pachyderme,48.8682730,2.3614921,,,,
NordMarais,48.8674440,2.3577911,Rue Notre-Dame-de-Nazareth,,,Mo-Fr 09:00-02:00; Sa 17:00-02:00
La Massara,48.8661140,2.3595353,Rue de Turbigo,,,
Le Lafon,48.8651109,2.3571532,,,,Mo-Fr 08:00-23:00; Sa 10:00-23:00
Le Soleil,48.8751228,2.3939970,,,,
Tai Yien,48.8724778,2.3777058,,,,
Le Président,48.8717574,2.3765696,,,,
Panda Belleville,48.8714314,2.3768732,Rue Louis Bonnet,,,Mo-Su 10:00-21:30
Lao Douang Paseuth,48.8189691,2.3614067,,,,"Th-Tu 12:00-15:00,18:30-22:30"
Tricotin 2,48.8208495,2.3637354,,,,
Chinatown Olympiades,48.8235510,2.3657389,,,,
Namoo,48.8262413,2.3615997,,,,"Tu-Su 12:00-14:45,19:00-22:40"
Heng Lay,48.8237603,2.3652263,,,,Tu-Su 09:30-20:30
Le Hangar,48.8613715,2.3542462,,,,
Café de la Mairie,48.8635569,2.3610435,,,,
Season,48.8651843,2.3628213,Rue Charles-François Dupuis,,,
Pizzeria Lovine's,48.8625781,2.3629205,Rue de Bretagne,,,
La Briciola,48.8640247,2.3639954,,,,Mo-Sa 12:00-15:00;Mo-Th 20:00-23:00;Fr-Sa 19:30-23:30
Soma,48.8614980,2.3620399,,,,"Tu-Sa 12:00-14:30,19:30-23:00"
La Baieta,48.8501312,2.3522843,Rue de Pontoise,,,
Atelier Maître Albert,48.8510935,2.3502033,Rue Maître Albert,,,
La Perle,48.8598113,2.3606767,Rue Vieille du Temple,,,"Mo-Fr 06:00-02:00, Sa-Su 08:00-02:00"
Robert et Louise,48.8590844,2.3594957,Rue Vieille du Temple,,,Tu-Sa 19:00-23:00;We-Sa 12:00-15:00;Su 12:00-23:00
Vertigo,48.8617960,2.3778943,Rue Lacharrière,,,"Tu-Fr 12:00-14:00,19:00-23:00; Sa 19:00-23:00"
Oxymore,48.8624334,2.3800218,,,,
The Brooklyn Pizzeria,48.8559327,2.3681748,Boulevard Beaumarchais,,,Mo-Su 09:00-00:00
A Braccetto,48.8470404,2.3413873,,,,
Café Jeannette,48.8422378,2.3202560,Place Bienvenüe,,,
Chez Bébert,48.8438889,2.3245564,,,,"Mo-Su 11:30-15:00,18:30-01:00"
Chez Li,48.8643580,2.3546866,,+33 1 48 87 81 79,,
Neo Maki,48.8644367,2.3547897,,,,"Mo-Sa 12:00-15:00,19:00-23:00"
Le Petit Colbert,48.8687006,2.3354843,,,,"Mo-Fr 12:00-14:30; We-Fr 19:00-23:15; Mo,Tu 19:00-22:30; Sa 19:00-23:15"
L'Artise,48.8649870,2.3779389,,,,
L'École Buissonnière,48.8790715,2.3649117,,,,
Le Petit Carillon,48.8792236,2.3665452,Quai de Valmy,,,
Chez Chen,48.8820420,2.3678327,,,,
Tokioyaki,48.8820694,2.3660922,,,,
Restaurant Royal Pokhara,48.8818400,2.3658230,,,,
Le Chaland,48.8788258,2.3662009,,,,
Le Valmy,48.8776927,2.3652457,Quai de Valmy,+33 1 42 09 93 78,https://www.le-valmy.fr/,Mo-Fr 08:00-02:00; Sa 09:00-02:00; Su 10:00-02:00
La Dolce Vita,48.8760377,2.3701053,,,,"Mo-Su 11:30-15:00,18:30-22:30"
La Station Rambuteau,48.8610790,2.3535900,,,,
Restaurant de La Mosquée de Paris,48.8417641,2.3556159,,+33 1 43 31 38 20,,
Pause Bobun,48.8430308,2.3634470,Rue Buffon,,,"Mo-Fr 11:30-21:00, Sa 12:00-15:00"
Royal Bombay,48.8359732,2.3584979,,,https://www.royalbombay.com,
Riz Riz,48.8642603,2.3529426,,,,"Mo-Fr 12:00-15:00,19:00-23:00; Sa-Su 12:00-16:00,19:00-23:00"
Chez Nicos,48.8536730,2.3797768,,,,
Clay's Downtown Restaurant,38.2096390,-84.2520340,Main Street,,,
Le Vertbois,48.8671314,2.3577761,,,,
Pramil,48.8668208,2.3587112,Rue du Vertbois,,,"Tu-Sa 12:00-14:30,19:30-22:30"
Chez Pinard,48.8668773,2.3584538,,,,
Anahï,48.8670538,2.3582562,,,,
La Table d'Anna,48.8668557,2.3590280,,,,
Chez Isaac,48.8667815,2.3582525,,,,
Song Heng,48.8647070,2.3567862,,,,Mo-Sa 10:00-16:00
Le Lac de l'Ouest,48.8648466,2.3568330,,,,
Derrière,48.8643469,2.3541705,,,,
Chez Alain,48.8668331,2.3586497,,,,
Le Christine,48.8543308,2.3402565,,,,"12:00-14:00,19:00-23:00"
Le Relais de l'Entrecôte,48.8546432,2.3327719,,,,"Mo-Su 11:45-14:30, 19:00-23:30"
Pizza Vesuvio,48.8533032,2.3340213,,,,
Léon de Bruxelles,48.8529586,2.3360296,,,,Mo-Su 11:45-23:00
Séraphin,48.8516089,2.3354609,,,,
BREIZH Café - Odéon,48.8516746,2.3388348,Rue de l'Odéon,,,Mo-Th 12:00-22:30; Fr 12:00-23:00; Sa 11:00-23:00; Su 11:00-22:30
Le Choupinet,48.8477108,2.3407718,Boulevard Saint-Michel,,,Mo-Su 08:00-21:00
Hippopotamus,48.8801006,2.3534566,,,,"Su-Th 11:00-22:30, Fr,Sa 11:00-23:30"
Clasico Argentino,48.8484722,2.3315570,,,,"Mo-Fr 12:00-15:00,18:00-23:00; Sa,Su 12:00-23:00"
Brasserie Lutetia,48.8514421,2.3272954,,,,
Ristorante Caffe Toscano,48.8551090,2.3306870,,,,
Le Berger,48.8487739,2.3976045,,,,Mo-Fr 08:00-21:00
Le Boa,48.8416177,2.3314774,,,,
Le Petit Bouillon Vavin,48.8419379,2.3304718,,,,Mo-Su 12:00-24:00
Corso,48.8846817,2.3709761,,,,
La Coupole,48.8422661,2.3280738,Boulevard du Montparnasse,,,
L'Horizon,48.8471137,2.3267431,,,,
Livio Più,48.8469097,2.3213077,Rue du Cherche-Midi,,,"Mo-Sa 11:45-14:00,18:30-22:00; PH open"
L'Entrepot's,48.8685089,2.3894343,,,,
Malak Al Tawouk,48.8692541,2.3561973,,,,Mo-Su 12:00-23:00
Joséphine « Chez Dumonet »,48.8458037,2.3198071,,+33 1 45 48 52 40,,"Mo-Fr 12:00-14:30,19:30-21:30"
Damiano Café,48.8442809,2.3239073,Place du 18 Juin 1940,,,Mo-Su 08:00-22:00
My Noodles,48.8415570,2.3316203,,+33 9 80 85 85 65,https://mynoodles.fr/,"We-Mo 11:30-14:40,18:00-22:30"
Le Quarante Faubourg,48.8693756,2.3206236,,,,
Pizza Miramar,48.8705692,2.3211241,,,,
Le Franklin,48.8703638,2.3102774,,,,
La Petite Cantine,48.8723529,2.3102456,,+33 1 42 25 24 84,,
Chez Ly,48.8738587,2.3163169,,,,
Au Temps,48.8737509,2.3196440,,+33 1 55 06 18 16,,
Saitama,48.8744845,2.3184754,,,,
La Traversée de Paris,48.8396584,2.3567615,,,,
O Bistrot de Tom,48.8738325,2.3224396,,,,Mo-Su 11:30-21:30
Anjou 57,48.8736166,2.3223569,,,,
Shangralila,48.8713058,2.3233311,,,,
Matteo,48.8713495,2.3232715,,,,
Le Greffulhe,48.8731505,2.3255205,Rue des Mathurins,,,Mo-Fr 07:00-02:00; Sa-Su 11:00-02:00
Pompei,48.8724761,2.3240966,,,,
Le Madeleine C.,48.8722006,2.3251848,,,,
Hippopotamus,48.8751646,2.3250295,,,,
Brasserie Mollard,48.8753241,2.3259291,,,,
Café Marco Polo,48.8752570,2.3254427,,+33 1 43 87 36 05,,Mo-Sa 07:00-01:00
Triadou Haussmann,48.8741599,2.3254911,Boulevard Haussmann,+33 1 43 87 47 67,,Mo-Su 07:00-01:00
Le Gaigne,48.8761914,2.3213046,,,,"Mo-Fr 12:00-14:00,19:00-22:00"
L'Oiseau Blanc,48.8760340,2.3235512,,,,
Tachibana,48.8803557,2.3235567,,,,
Neva,48.8801220,2.3241052,,,,
L'Atlantique,48.8770026,2.3270417,,,,
Hippopotamus,48.8831024,2.3264980,,,,"Su-Th 12:00-01:00, Fr,Sa 12:00-03:00"
Juste Le Zinc,48.8820348,2.3243129,,,,"Tu-Sa 12:00-14:30, 19:00-22:30; Mo 12:00-14:30"
Tabla Pizza,48.8832767,2.3277563,Rue de Clichy,,,Su-Th 12:00-24:00; Fr 12:00-00:30; Sa 12:00-01:00
Léon de Bruxelles,48.8834770,2.3281748,,,,
Indiana Café,48.8837504,2.3286298,,,,
New School Tacos,48.8829277,2.3256156,,,,"Su-Th 11:00-23:00, Fr,Sa 11:00-01:00"
L'Étoile du Kashmir,48.8831342,2.3236837,,,,
Au Bon Sushi,48.8801215,2.3203120,,,,
Au Bois D'Acacia,48.8799079,2.3202876,Rue de Constantinople,,,
Le Publisher,48.8805205,2.3183206,Rue de Constantinople,,,"Mo-Sa 11:00-14:00,18:00-24:00"
Stradina Trattoria,48.8778079,2.3146500,Rue de Lisbonne,,,Mo-Fr 11:30-14:30; Mo-Th 19:00-22:00
Le Saint-Germain,48.8558850,2.3253249,,,,
Les Oreilles et La Queue,48.8733445,2.3091989,,+33 1 43 59 35 39,,12:00-14:30; 19:00-23:30
Hortense,48.8745431,2.3093666,,,,
Le Courcelles,48.8794607,2.3036933,Boulevard de Courcelles,,,Mo-Sa 07:30-23:30
Brasserie Sicilienne,48.8724450,2.3072214,,,,
Le Murmure,48.8411207,2.2875779,,+33 1 45 54 40 18,https://www.lemurmure.fr,
Hélia,48.8707572,2.3085752,,+33 1 42 89 98 33,https://www.restauranthelia.fr,Mo-Sa 11:00-23:00
Chez Paulette,48.8715784,2.3063992,,,,
Baroche,48.8713131,2.3073190,,,,
Le Fouquet's,48.8714268,2.3012028,,,,
La Maison du Caviar,48.8705503,2.3016695,,,,
Al Ajami,48.8697376,2.3022120,,,,
Pepita,48.8669256,2.3076130,,,,
Siamin',48.8668818,2.3076173,,,,
L'Avenue,48.8672769,2.3062806,,,http://www.avenue-restaurant.com/,
Chez Savy,48.8670111,2.3076126,,,,
Ratn,48.8671369,2.3028950,,,,
Le Relais de l'Entrecôte,48.8681586,2.3027800,Rue Marbeuf,,,"Mo-Fr 12:00-14:30,18:45-23:00; Sa,Su 12:00-15:00,18:45-23:00"
Le Comptoir de Thiou,48.8660598,2.3017043,,,,
Villa Sophia,48.8683182,2.2984850,,,,
Mascotte Café,48.8651464,2.3005883,,,,
Restaurant Yang,48.8724390,2.3021296,,,,
Là-Haut,48.8706337,2.3954670,,,,"Mo-We 09:30-24:00; Th,Fr 09:30-02:00; Sa 10:00-02:00"
Les Assoiffés,48.8339438,2.3094456,,,,
Les Rêveuses,48.8597085,2.4049673,Rue Saint Blaise,,,
Lou Tiap,48.8583918,2.4006119,,,,"Tu,Th-Sa 12:00-14:00, Tu-Sa 19:30-22:30"
Hippopotamus,48.8775425,2.2981350,,+33 1 46 22 13 96,https://restaurant.hippopotamus.fr/restaurant/paris-wagram-ternes-8e/102,
Totti,48.8783508,2.3004239,,,,
La Lorraine,48.8778323,2.2987883,,+33 1 56 21 22 00,https://www.brasserielalorraine.com/,
La Biscotte,48.8752273,2.3041512,,,,
Bento Bako,48.8735884,2.3060438,,+33 1 42 89 56 41,,
Au Bureau,48.8697905,2.3041384,,+33 1 43 59 30 00,,
La Haute Cloche,48.8694105,2.3000708,,,https://www.lahautecloche.fr/,"Mo-Fr 12:00-14:00, 19:00-22:30"
Pershing Hall,48.8690928,2.3022321,Rue Pierre Charron,+33 1 58 36 58 00,http://www.pershinghall.com,
Ziti,48.8694611,2.3034655,,+33 1 45 63 48 48,,
Pedra Alta,48.8689593,2.3039431,,,,Mo-Sa 12:00-01:00; Su 11:30-01:00
Le Piaf,48.8719768,2.3124949,,,,
Elgi,48.8751174,2.3070252,Boulevard Haussmann,,,
Beldi urban kitchen,48.8754736,2.3177872,Rue de Laborde,,,"Mo-Sa 12:00-14:30, 19:00-22:30"
Certa,48.8747342,2.3259425,Rue de l'Isly,,,
Maison de l'Alsace,48.8699522,2.3058242,,+33 1 53 93 97 00,https://www.restaurantalsace.com,
Le Refuge du Passé,48.8390096,2.3532786,,,,
Addis Abeba,48.8799166,2.3359231,,,,"Tu-Sa 13:30-15:00, Mo-Su 18:30-24:00; Su,Mo 18:30-24:00"
Mango Thaï,48.8384933,2.3512141,,,,
Flunch,48.8614778,2.3530841,,,,Mo-Su 08:00-22:00
L'Horloge,48.8885323,2.3930674,,,,
Indian Taste,48.8831003,2.3618247,,,,
Le Fiacre,48.8832736,2.3614499,,,,
Bharath,48.8829824,2.3614134,,,,
Thensurabi,48.8835125,2.3609971,,,,
Les Rigoles,48.8733834,2.3902719,,,,
Le Zephyr,48.8739298,2.3893471,,,,
La Bulle,48.8821165,2.3636110,,,,
Le Chansonnier,48.8787523,2.3641791,Rue Eugène Varlin,,,"PH,Mo-Su 08:00-02:00"
Le Phénicien,48.8800819,2.3647141,Rue Alexandre Parodi,,,Su-Th 11:00-22:00; Fr-Sa 11:00-22:55
Plaza La Fayette,48.8801565,2.3594651,,,,
Chennai Dosa,48.8797114,2.3574552,,,,Mo-Su 09:00-23:00
Meenu's,48.8804717,2.3578445,,,,
Les saveurs de Marrakech,48.8784279,2.3643183,,,,
Le Clairon Gourmand,48.8827062,2.3668377,,,,
El Tequila Mexicana,48.8886685,2.3319948,Rue Eugène Carrière,,,"Sa-Su 11:30-23:30; Tu-Fr 11:30-14:30, 18:00-23:30; Mo 18:00-23:30"
Garnier,48.8753587,2.3261663,,,,
Kastoori,48.8796046,2.3374293,Place Gustave Toudouze,+33 1 44 53 06 10,https://www.facebook.com/Kastoori/,"Mo-Su 12:00-14:30,19:00-23:30"
Melinda,48.8193723,2.3655267,,,,
Monte Carlo,48.8753796,2.2958946,,,,Mo-Su 11:00-23:00
Joseph & Raymond,48.8746235,2.3545699,,+33 9 53 32 55 45,https://www.josephetraymond.fr/,"Mo 12:00-15:00; Tu-Fr 12:00-15:00,18:30-23:00; Sa 18:30-23:00"
Tesoro d’Italia,48.8754103,2.3500663,Rue de Paradis,,,
Le Local BIO,48.8827554,2.3649189,,+33 6 58 82 52 33,,Tu-Sa 10:10-20:20; Su 10:10-17:17
Restaurant Universitaire Halles aux Farines,48.8296408,2.3826067,,,,
Cafétéria Grands Moulins,48.8296130,2.3809208,,,,Mo-Sa 07:45-18:00
Pomme de Pain,48.8282504,2.3802903,Rue Marie-Andrée Lagroua Weill-Hallé,,,Mo-Fr 08:00-18:00; Sa 08:00-14:00
Indiana Club,48.8281852,2.3793614,,,,
Fø Pizza,48.8283892,2.3805802,Rue Françoise Dolto,,,"Mo-We 11:00-22:30; Th,Fr 11:00-23:00; Sa 18:30-23:00; Su 18:30-22:30"
L'Avenue,48.8314453,2.3762846,Avenue de France,,,Mo-Fr 07:00-02:00; Sa-Su 09:00-02:00
Mexi & Co,48.8511260,2.3460443,,,,
Le Royal,48.8565154,2.3029604,Rue de Grenelle,,,Mo-Fr 07:30-23:00
L'Arpège,48.8557029,2.3171011,Rue de Varenne,,,
Ô Soleil de Naples,48.8517830,2.3177917,Rue de Babylone,,,
Auguste,48.8562753,2.3170116,Rue de Bourgogne,,,
Chantoiseau,48.8877923,2.3347096,Rue Lepic,,,
